id	name	url	vac_type	from	to	employer_name	schedule	employment	experience	key_skills	bad
29439645	Senior Big Data developer	https://hh.ru/vacancy/29439645	Data scientist	0	0	DINO Systems	Полный день	Полная занятость	От 3 до 6 лет		
30693172	Data analyst / Data engineer	https://hh.ru/vacancy/30693172	Data scientist	0	0	КОМПЛИТ	Полный день	Полная занятость	От 1 года до 3 лет		
31726784	BigData engineer	https://hh.ru/vacancy/31726784	Data scientist	0	0	Luxoft	Полный день	Полная занятость	От 1 года до 3 лет		
31723964	Senior Data Engineer	https://hh.ru/vacancy/31723964	Data scientist	0	0	Лента, федеральная розничная сеть	Полный день	Полная занятость	От 3 до 6 лет		
30830880	Big Data Engineer (with a long-term business trip to the USA)	https://hh.ru/vacancy/30830880	Data scientist	0	0	Grid Dynamics	Полный день	Полная занятость	От 3 до 6 лет		
31216370	Data Engineer/ BI Developer	https://hh.ru/vacancy/31216370	Data scientist	0	0	ЭдСервер	Полный день	Полная занятость	От 3 до 6 лет		
31443101	Senior Data Engineer (Python, ETL, DWH, AWS)	https://hh.ru/vacancy/31443101	Data scientist	0	0	ClearScale	Удаленная работа	Полная занятость	Более 6 лет	Python, aws, SQL, RDS, PostgreSQL, hadoop, Pig, Presto, Spark, Kafka, ActiveMQ, Apache Cassandra, Elasticsearch, Big Data, RabbitMQ, Artificial intelligence, Machine Learning, ETL	
28505543	IoT Big Data Architect	https://hh.ru/vacancy/28505543	Data scientist	0	0	T-Systems RUS	Полный день	Полная занятость	Более 6 лет	Английский язык, Немецкий язык	
31201949	Младший программист Delphi	https://hh.ru/vacancy/31201949	Delphi	34000	69000	Бизнес Технологии	Полный день	Полная занятость	Нет опыта		
31550646	Программист Delphi	https://hh.ru/vacancy/31550646	Delphi	63000	103000	Бизнес Технологии	Удаленная работа	Полная занятость	От 3 до 6 лет		
31309339	Программист Delphi	https://hh.ru/vacancy/31309339	Delphi	92000	92000	Наука	Полный день	Полная занятость	От 1 года до 3 лет	Delphi, C#, СУБД	
31329522	Delphi разработчик	https://hh.ru/vacancy/31329522	Delphi	92000	138000	Searchinform	Полный день	Полная занятость	От 3 до 6 лет		
30949741	Программист - разработчик Delphi	https://hh.ru/vacancy/30949741	Delphi	0	0	РосДеньги	Полный день	Полная занятость	От 3 до 6 лет	Delphi, MS SQL	
31505477	Ведущий devops / системный инженер	https://hh.ru/vacancy/31505477	DevOps	115000	115000	ASD Technologies	Полный день	Полная занятость	От 3 до 6 лет		
31473362	DevOps	https://hh.ru/vacancy/31473362	DevOps	115000	115000	Группа Компаний MVS	Полный день	Полная занятость	От 1 года до 3 лет	Настройка DNS, TCP/IP, VPN, Atlassian Jira, Jenkins, TeamCity, GitHub, IPSEC, SSH, VMware, Node.js, Git, NET Core 2, PostgreSQL, MongoDB, Redis, Zabbix, Английский язык	
31591371	DevOps Specialist	https://hh.ru/vacancy/31591371	DevOps	0	138000	Staff-UP Consulting Group	Гибкий график	Полная занятость	От 1 года до 3 лет		
28654080	Infrastructure/DevOps engineer	https://hh.ru/vacancy/28654080	DevOps	172000	172000	JetBrains	Полный день	Полная занятость	От 3 до 6 лет		
31270109	Senior DevOps Engineer	https://hh.ru/vacancy/31270109	DevOps	103000	207000	Spark Equation	Полный день	Полная занятость	От 3 до 6 лет	AWS, Azure, Google Cloud, Python, CI/CD, Scripting, Serverless, Docker	
31602059	Configuration manager/Build engineer	https://hh.ru/vacancy/31602059	DevOps	115000	138000	НТЦ АРГУС	Гибкий график	Полная занятость	От 1 года до 3 лет	TeamCity, Git, Apache Maven, Linux, docker, Continuous Integration, Ansible	
31228343	Системный инженер (Linux)	https://hh.ru/vacancy/31228343	DevOps	69000	69000	SPRINTHOST	Сменный график	Полная занятость	От 1 года до 3 лет	Python, MySQL, Apache HTTP Server, Администрирование серверов Linux, Nginx, Bash, Linux, PostgreSQL, KVM, Docker, Ansible, Chef, CentOS, Git, Zabbix, Администрирование сетевого оборудования	
31561381	Инженер по внедрению и поддержке Unix-систем	https://hh.ru/vacancy/31561381	DevOps	50000	50000	СевенТест, НТЦ	Гибкий график	Полная занятость	От 1 года до 3 лет		
30301442	DevOps Engineer	https://hh.ru/vacancy/30301442	DevOps	138000	138000	Devim	Полный день	Полная занятость	От 1 года до 3 лет		
31403336	DevOps - системный инженер	https://hh.ru/vacancy/31403336	DevOps	63000	115000	АКУТА	Полный день	Полная занятость	От 1 года до 3 лет	Git, Linux, Bash, devops	
31446081	DevOps инженер	https://hh.ru/vacancy/31446081	DevOps	120000	120000	KMA.BIZ	Полный день	Полная занятость	От 1 года до 3 лет		
31007714	DevOps инженер по работе с базами данных	https://hh.ru/vacancy/31007714	DevOps	149000	149000	Selectel	Гибкий график	Полная занятость	От 1 года до 3 лет	PostgreSQL, MySQL, Ansible, Python, Linux	
27887203	DevOps (Отдел распознавания речи)	https://hh.ru/vacancy/27887203	DevOps	0	0	ЦРТ | Группа компаний	Полный день	Полная занятость	От 3 до 6 лет	CentOS, Windows Os, VMware, vSphere, Ansible, Terraform, MongoDB, PostgreSQL, Slurm, Hadoop, Docker, Kubernetis, Git	
31744676	Разработчик процессов DevOps	https://hh.ru/vacancy/31744676	DevOps	0	0	Сбербанк	Полный день	Полная занятость	От 1 года до 3 лет		
30962851	Ведущий DevOps инженер (Проект безэкипажных судов)	https://hh.ru/vacancy/30962851	DevOps	0	0	Группа «Кронштадт»	Полный день	Полная занятость	От 3 до 6 лет	Bash, docker, Jenkins, Gitlab, cmake, Python, Ruby	
28999878	DevOps инженер (Jenkins Pipelines)	https://hh.ru/vacancy/28999878	DevOps	0	0	Новые Облачные Технологии	Полный день	Полная занятость	От 3 до 6 лет		
31483866	DevOps-инженер	https://hh.ru/vacancy/31483866	DevOps	0	0	The AnyLogic Company	Полный день	Полная занятость	От 3 до 6 лет		
30446389	DevOps специалист	https://hh.ru/vacancy/30446389	DevOps	0	0	Big Data Technologies	Полный день	Полная занятость	От 1 года до 3 лет		
31344342	Senior DevOps Engineer	https://hh.ru/vacancy/31344342	DevOps	0	0	Ай- Теклабс	Полный день	Полная занятость	От 3 до 6 лет		
30724438	DevOps Engineer (R&D)	https://hh.ru/vacancy/30724438	DevOps	0	0	ЦРТ | Группа компаний	Полный день	Полная занятость	От 3 до 6 лет	DevOps, docker, VMware, CI/ CD, TeamCity, build, Continuous Integration, управление конфигурациями	
30255680	Junior DevOps Engineer	https://hh.ru/vacancy/30255680	DevOps	0	0	Sperasoft	Полный день	Полная занятость	От 1 года до 3 лет		
30255702	Middle DevOps Engineer	https://hh.ru/vacancy/30255702	DevOps	0	0	Sperasoft	Полный день	Полная занятость	Более 6 лет		
27557820	DevOps инженер / Configuration Manager	https://hh.ru/vacancy/27557820	DevOps	0	0	ГЕТ бизнес консалтинг	Полный день	Полная занятость	От 1 года до 3 лет		
29308739	DevOps Engineer (Just AI)	https://hh.ru/vacancy/29308739	DevOps	0	0	i-FREE	Полный день	Полная занятость	От 1 года до 3 лет	Linux, KVM, Bash, Nginx, Haproxy	
30359375	DevOps разработчик	https://hh.ru/vacancy/30359375	DevOps	0	0	СтарЛайн, Научно-производственное объединение	Полный день	Полная занятость	От 3 до 6 лет		
25882273	Инженер конфигураций (DevOps)	https://hh.ru/vacancy/25882273	DevOps	0	0	НИЦ СПб ЭТУ (Научно-инженерный центр Санкт-Петербургского электротехнического университета)	Полный день	Полная занятость	От 1 года до 3 лет		
31209943	Senior DevOps Engineer	https://hh.ru/vacancy/31209943	DevOps	0	0	WANdisco	Полный день	Полная занятость	От 3 до 6 лет	Linux, Jenkins, ansible, docker	
31547251	Devops / SRE инженер	https://hh.ru/vacancy/31547251	DevOps	0	0	АвтоТрансИнфо	Полный день	Полная занятость	От 3 до 6 лет		
